,Grade_2324,DaysEnr_2324,Susp_2324,AttRate_2223,DaysEnr_2223,DaysAbs_2223,CurrWeightedTotGPA_2223,AttRate_2324,DaysAbs_2324,Susp_2223,African American,Asian,Filipino,Latino,Multiple Ethnicity,Native American,Not Reported,Pacific Islander,White,EL,EO,IFEP,RFEP,Castlemont,EastOaklandPRIDE,ElmhurstUnited,MLK,McClymonds,Prescott,WOMS,isMale,SpEd_2324,SED_2324
45,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.5021997094296724,-0.06902887565806952,-0.4878069814397941,0.45591466852159435,0.8944,0.11242603550295857,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
46,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.5350991157398135,0.15588941960855454,-0.4878069814397941,-0.20230235588996592,0.9556,0.047337278106508875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
47,1.4096239398125097,-3.196394192909709,1.827939643760142,-2.9643587870388624,-3.367830539568556,0.6797512752595328,-1.1365458744095995,0.1892,0.35502958579881655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
48,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.753274126007064,-1.0061884392690033,-0.843150798696111,1.2096793255090261,0.9278,0.07692307692307693,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
49,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.7965628185204073,0.30583494978630393,-0.7416239937657347,1.390158187041228,0.9944,0.005917159763313609,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
50,1.4096239398125097,0.29170537245721445,1.827939643760142,-0.5497155186445704,0.30583494978630393,0.6797512752595328,-1.8478449169188662,0.5611,0.46745562130177515,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
51,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.5082601263815407,0.30583494978630393,-0.437043578974606,-0.07490551245547028,0.8056,0.20710059171597633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
52,0.8148332310583766,0.29170537245721445,-0.2509348505793647,0.7965628185204073,0.30583494978630393,-0.7416239937657347,0.8593380060641634,0.9833,0.01775147928994083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
53,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.41215922900191854,0.30583494978630393,-0.33551677404422975,-1.2108606997463887,0.8611,0.14792899408284024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
54,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.6476497162745063,0.26834856724186656,-0.5893337863701704,0.19050457803306203,0.9889,0.011834319526627219,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
55,1.112228585435443,0.29170537245721445,-0.2509348505793647,-0.5497155186445704,0.30583494978630393,0.6797512752595328,-1.401955964898132,0.9,0.10650887573964497,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
56,1.112228585435443,0.29170537245721445,-0.2509348505793647,0.2121654695902722,0.26834856724186656,-0.1324631641834772,0.5939279155756311,0.8889,0.11834319526627218,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
57,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.652844359376107,0.30583494978630393,-0.5893337863701704,0.30728501784801615,0.9389,0.0650887573964497,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
58,1.4096239398125097,0.29170537245721445,-0.2509348505793647,0.652844359376107,0.30583494978630393,-0.5893337863701704,0.30728501784801615,0.9389,0.0650887573964497,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True
59,1.4096239398125097,0.29170537245721445,1.827939643760142,0.604361023761163,0.30583494978630393,-0.5385703839049822,-2.060172989309692,0.3722,0.6686390532544378,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
60,1.4096239398125097,0.29170537245721445,-0.2509348505793647,-0.5704940910509757,-0.556351848735755,0.4259342629335922,1.5175550304757237,0.8556,0.15384615384615385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
61,0.51743787668131,0.29170537245721445,5.985688632439156,0.26757499600735135,0.30583494978630393,-0.18322656664866532,0.7000919517710441,0.8222,0.1893491124260355,0.6000000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,True
62,0.51743787668131,0.29170537245721445,-0.2509348505793647,-0.934984882013327,0.30583494978630393,1.085858494981038,0.21173738527214464,0.7889,0.22485207100591714,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
